time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,speed,twa,tws,twd,vmg,dist,cum_dist
2024-06-19 16:04:01+00:00,59.474723590537906,24.74149189889431,5.3707436730748395,324.71503114099033,294.0,28.0,20.2,-1.0,20.7,5.7,37.264190348105814,15.662204366005517,287.4508407928845,4.274317448130439,0.01193498594016631,3.1111987862449815
2024-06-19 16:04:02+00:00,59.47474337182939,24.74145770072937,5.690068263006983,318.6644222914753,295.0,28.0,21.0,-1.0,20.7,5.6,37.49255180712754,16.197763106201723,281.1718704843478,4.514684915403329,0.00158057451750194,3.123133772185148
2024-06-19 16:04:03+00:00,59.47476256638765,24.741425095126033,5.479616918472831,319.16331269035635,294.0,29.0,21.4,-1.0,20.7,5.6,38.08820457590792,16.81855336079367,281.0751081144484,4.3127984364903895,0.0015221158106868975,3.12471434670265
2024-06-19 16:04:07+00:00,59.47484680451453,24.741306072100997,5.602812287416588,324.28762099881936,295.0,30.0,22.0,-1.0,20.7,5.6,39.278335192510724,17.37514556751506,285.00928580630864,4.337022973246663,0.0062253469860184315,3.126236462513337
2024-06-19 16:04:12+00:00,59.47494311258197,24.741146061569452,5.447626395385837,319.79085163526014,294.0,26.0,22.0,-1.0,21.1,5.8,33.948461845213075,17.269617535885537,285.84238979004704,4.519025290982701,0.007566147771369217,3.1324618094993553
2024-06-19 16:04:14+00:00,59.474981501698494,24.74108738824725,5.252198625733587,322.13000557562873,295.0,24.0,20.6,-1.0,21.0,5.8,31.69915942177863,15.94562497616578,290.4308461538501,4.468669429023161,0.002917888125407548,3.1400279572707244
2024-06-19 16:04:15+00:00,59.47499700821936,24.741056878119707,4.738453464384573,314.9687043317056,296.0,27.0,20.3,-1.0,20.9,5.9,34.62082702453145,16.221283161641537,280.34787730717414,3.899415049200846,0.0013162370734401592,3.142945845396132
2024-06-19 16:04:20+00:00,59.47504872456193,24.740865770727396,4.7545052655495805,298.0072692289027,297.0,30.0,19.5,-1.0,20.3,6.1,38.785155499617986,15.565087502703571,259.22211372928473,3.706138198484358,0.006603479535485529,3.144262082469572
2024-06-19 16:04:25+00:00,59.47501008398831,24.740704419091344,3.9167992485327474,244.79464219500443,296.0,31.0,20.1,-1.0,20.2,6.3,37.87037775310819,16.8637408760684,206.92426444189624,3.0919274696488803,0.005439998956295483,3.1508655620050576
2024-06-19 16:04:33+00:00,59.47489860467613,24.740412142127752,5.015912514301728,233.14333565903792,296.0,30.0,19.9,-1.0,20.6,6.2,39.15843092490573,15.75696206320923,193.9849047341322,3.88935277294476,0.01114647225400384,3.156305560961353
2024-06-19 16:04:34+00:00,59.474883852526546,24.740370819345117,5.545072578423104,234.9446619120341,297.0,30.0,19.4,-1.0,20.6,6.1,40.75398675931683,14.858784930564,194.19067515271726,4.200500951813903,0.0015402979384508623,3.167452033215357
2024-06-19 16:04:43+00:00,59.474745048210025,24.740010062232614,5.520679520069979,232.9033195756899,298.0,28.0,18.3,-1.0,20.5,5.9,38.92655054900189,13.6734148987192,193.976769026688,4.294824062391518,0.013801698800174948,3.1689923311538077
2024-06-19 16:04:45+00:00,59.47471361607313,24.739930853247643,5.517618756032007,232.04858466494213,299.0,30.0,18.7,-1.0,20.7,6.0,41.20894197428035,14.192322964229037,190.83964269066178,4.1509713539872735,0.0030653437533511153,3.1827940299539828
2024-06-19 16:04:55+00:00,59.47455720975995,24.73952818661928,5.5651735670076645,232.64161751826907,296.0,29.0,19.0,-1.0,20.7,5.9,39.80826952933211,14.387826756233448,192.83334798893696,4.275116961232336,0.01545881546391018,3.1858593737073337
2024-06-19 16:05:05+00:00,59.47438118979335,24.739088220521808,6.148629783336835,231.82204252105313,217.0,7.0,17.7,1.0,21.0,4.5,10.696910858507863,11.621384153992707,242.518953379561,6.041783847431989,0.017079527175935652,3.201318189171244
2024-06-19 16:05:13+00:00,59.47423651814461,24.738704916089773,6.553469521344826,233.43220383715004,118.0,32.0,18.2,1.0,22.0,4.4,47.36009373584767,13.110653500044693,280.7922975729977,4.439244849014332,0.014563265602988502,3.2183977163471797
2024-06-19 16:05:21+00:00,59.47408597916365,24.73833200521767,6.537001688276089,231.57192879359008,123.0,28.0,17.5,1.0,20.2,5.2,42.66392444320459,12.123050127393288,274.2358532367947,4.806928261099491,0.014526670418391308,3.232960981950168
2024-06-19 16:05:33+00:00,59.473839132115245,24.73777393810451,6.7703318948610525,228.9989187339031,123.0,29.0,19.3,1.0,20.2,5.4,42.784807698468285,13.77529738265368,271.7837264323714,4.968814256789227,0.022567772982870174,3.2474876523685596
2024-06-19 16:05:38+00:00,59.47373419068754,24.737551482394338,6.666272711197371,227.16542228839756,119.0,30.0,20.0,1.0,20.2,5.5,43.18572823840674,14.612074842471182,270.3511505268043,4.860640205766389,0.009258712098885239,3.27005542535143
2024-06-19 16:05:43+00:00,59.47363276965916,24.737321315333247,6.6906303557152755,229.10720172598332,119.0,31.0,19.6,1.0,20.6,5.8,44.95717273130896,14.286810131245497,274.0643744572923,4.734525078521804,0.00929254216071566,3.279314137450315
2024-06-19 16:05:51+00:00,59.47346353903413,24.736939938738942,6.949756312980038,228.90880379539817,117.0,36.0,19.5,1.0,22.3,6.0,52.40222407117136,14.46626230977284,281.31102786656953,4.240146464514311,0.015443902917733418,3.2886066796110307
2024-06-19 16:05:55+00:00,59.473381731659174,24.736733492463827,7.186744342933882,232.08899639074764,120.0,36.0,18.6,1.0,21.3,6.1,54.28288222966742,13.46555298551394,286.37187862041503,4.195504954946046,0.007985271492148758,3.304050582528764
2024-06-19 16:06:00+00:00,59.47327452711761,24.73649519495666,6.989728746192179,228.51850951613943,118.0,36.0,18.4,1.0,22.0,6.5,53.866918799446395,13.39101654727125,282.38542831558584,4.12158283486909,0.009707956591933582,3.312035854020913
2024-06-19 16:06:04+00:00,59.47318316437304,24.736318588256836,6.918839054913368,224.5255330741814,120.0,37.0,17.7,1.0,22.1,6.4,55.881644144437274,12.866740540257922,280.4071772186187,3.880806241853651,0.007687598949903743,3.3217438106128467
2024-06-19 16:06:05+00:00,59.473159946501255,24.73627282306552,7.101466906764101,225.0845394584472,119.0,36.0,18.1,1.0,22.1,6.4,54.66783459961094,13.040871285810196,279.75237405805814,4.106889851585969,0.0019726296963233614,3.3294314095627504
2024-06-19 16:06:15+00:00,59.47295341640711,24.735787343233824,6.952526090928078,230.10225085401922,119.0,34.0,19.0,1.0,20.3,6.3,50.36895721156992,13.795260621321681,280.47120806558917,4.434608692918389,0.019312572474800217,3.331404039259074
2024-06-19 16:06:16+00:00,59.47293598204851,24.735726239159703,7.6945665631630655,240.71876909750603,120.0,34.0,19.3,1.0,20.2,6.4,52.41808669158351,13.618505126443731,293.1368557890895,4.692877901770744,0.0021373796008786294,3.350716611733874
2024-06-19 16:06:21+00:00,59.47283715941012,24.735473776236176,6.998695276178565,232.4295983201246,119.0,32.0,18.9,1.0,19.3,6.3,47.963876392855695,13.484807519468298,280.39347471298026,4.68631941581731,0.009720410105803563,3.3528539913347526
2024-06-19 16:06:26+00:00,59.47268519550562,24.73543094471097,6.636259386734623,188.16148343582705,118.0,31.0,19.3,1.0,19.1,6.4,45.09574255382387,14.034183096994619,233.25722598965092,4.684696118157591,0.00921702692602031,3.3625744014405563
2024-06-19 16:06:29+00:00,59.47259525768459,24.735501436516643,6.974555868233713,158.25711156546845,117.0,35.0,20.0,1.0,19.1,6.7,50.642778159351906,14.836292045529976,208.89988972482035,4.422938304863444,0.005812129890194761,3.3717914283665764
2024-06-19 16:06:31+00:00,59.47255443781614,24.73558089695871,6.203945960024543,135.27335039132163,115.0,35.0,20.2,1.0,18.3,6.6,48.2450261605793,15.531167207781852,183.51837655190093,4.1314956555459466,0.0034466366444580792,3.377603558256771
2024-06-19 16:06:37+00:00,59.472459722310305,24.735857332125306,6.101589527955199,123.95484156500038,117.0,36.0,18.4,1.0,17.0,7.0,50.915927438071776,13.933195495708254,174.87076900307216,3.8468084562418463,0.010169315879925332,3.381050194901229
2024-06-19 16:06:38+00:00,59.47244480252266,24.735900415107608,5.724867023564869,124.23840128407744,119.0,36.0,18.8,1.0,16.7,6.9,49.36013098344364,14.562594179737143,173.59853226752108,3.7286196050800617,0.0015902408398791301,3.3912195107811542
2024-06-19 16:06:46+00:00,59.4723389390856,24.73624834790826,5.566142525781631,120.87758575698916,114.0,37.0,19.1,1.0,16.0,6.8,49.875547153097955,15.032656250626685,170.75313291008712,3.587100697146714,0.012369205612848069,3.392809751621033
2024-06-19 16:06:59+00:00,59.47221413254738,24.73682451993227,5.29008925829133,113.05928001492816,115.0,38.0,19.2,1.0,15.9,6.9,50.2255270105199,15.380149251378773,163.28480702544806,3.3844263453844867,0.01910310009938536,3.4051789572338813
2024-06-19 16:07:05+00:00,59.472102988511324,24.73704337142408,5.662942666651954,134.94417662608618,128.0,52.0,15.7,1.0,13.5,6.6,72.07077473495157,13.00323854465304,207.01495136103773,1.7432913942698112,0.009438237777753258,3.424282057333267
2024-06-19 16:07:10+00:00,59.47205353528261,24.73723548464477,4.72931070358687,116.83424456610368,116.0,86.0,13.7,1.0,13.2,6.6,105.43596312999524,14.178050595620787,222.2702076960989,-1.2587590297522664,0.006568487088315097,3.43372029511102
2024-06-19 16:07:19+00:00,59.47188480757177,24.73757696337998,5.811554220419619,134.1581926818908,104.0,144.0,8.3,1.0,13.7,5.7,158.72072808432742,13.44289731354526,292.87892076621824,-5.415337454549142,0.014528885551049047,3.4402887821993353
2024-06-19 16:07:29+00:00,59.4716948736459,24.738008212298155,6.266795117254198,130.8773869129272,99.0,173.0,8.2,1.0,13.4,5.4,176.03172109232506,14.440293917383663,306.9091080052523,-6.251770583585952,0.017407764214594994,3.4548176677503846
2024-06-19 16:07:35+00:00,59.471609964966774,24.73829571157694,6.085553168872607,120.13075000832919,97.0,180.0,7.5,1.0,12.4,5.2,180.0,13.585553168872607,300.1307500083292,-6.085553168872607,0.01014258861478768,3.4722254319649797
2024-06-19 16:07:41+00:00,59.471514746546745,24.738574577495456,6.148721726118427,123.86233528486105,102.0,173.0,7.7,1.0,11.3,4.9,176.1074617872537,13.823215479819924,299.9697970721147,-6.134537413323434,0.010247869543530711,3.4823680205797674
2024-06-19 16:07:42+00:00,59.47149546816945,24.738623527809978,6.8006358382576435,127.73883520315167,105.0,170.0,7.9,1.0,11.0,4.9,174.62513605292952,14.64500892480675,302.3639712560812,-6.770734494956291,0.0018890655106271232,3.492615890123298
2024-06-19 16:07:52+00:00,59.471299247816205,24.73912644200027,6.962602768792836,127.4792928808447,106.0,151.0,7.8,1.0,10.4,4.6,164.6595379298636,14.2939168526785,292.1388308107083,-6.714531023430373,0.019340563246646767,3.494504955633925
2024-06-19 16:07:53+00:00,59.47127988561988,24.739176984876394,6.950571777308588,126.97382927809645,105.0,143.0,8.2,1.0,10.4,4.6,159.91942686113438,14.37311422030639,286.89325613923086,-6.528051525408811,0.001930714382585719,3.5138455188805717
2024-06-19 16:08:05+00:00,59.47105466388166,24.739811830222607,7.084998892494664,124.88336016118478,107.0,128.0,8.9,1.0,10.3,5.7,150.8302478274214,14.389236004996736,275.7136079886062,-6.186475850848533,0.02361666297498221,3.5157762332631575
2024-06-19 16:08:11+00:00,59.47095399722457,24.740147525444627,7.133580616171632,120.51114279199146,101.0,144.0,8.4,1.0,10.8,5.7,160.4825894788611,14.778495524052028,280.99373227085255,-6.723685169387132,0.011889301026952721,3.5393928962381396
