time,dpt,wtmp,awa,aws,cog,hdg,rot,sog,stw,pitch,yaw,roll,lng,lat,dist,tws,twa,twd,vmg,cum_dist
2024-08-14T18:59:59+03:00,25.6,17.0,-25.99996530634406,16.407359999999997,317.0576550915436,292.00221071047275,0.0,6.08472,0.0,-2.4006931615981495,112.29972784564136,24.098604863202425,24.73521,59.484161,0.0018853375195572062,11.258972986140455,39.70419802670756,277.35345706483605,4.681296070179787,6.668813160519055
2024-08-14T19:00:00+03:00,25.6,17.0,-27.99958801135063,16.407359999999997,318.38118759829587,291.80167548217696,0.5000202678106694,6.045839999999999,0.0,1.9996227050065731,111.49758693245819,25.301816232977153,24.735178,59.484181,0.0015488965932341054,11.427281047845012,42.38127575820454,275.99991184009133,4.465914870309859,6.670362057112289
2024-08-14T19:00:01+03:00,25.6,17.0,-27.99958801135063,16.69896,318.31243266288016,291.6985430790534,0.09998113525032865,5.754239999999999,0.0,-1.7990874767107847,112.29972784564136,26.201359971332543,24.735145,59.4842,0.0015227362126925064,11.928174103186864,41.089129272059324,277.22330339082083,4.336902227157302,6.671884793324981
2024-08-14T19:00:02+03:00,25.6,17.0,-27.99958801135063,16.69896,315.20127183531974,290.9021317438216,0.0,6.1236,0.0,1.1974817918234204,109.49796422745162,28.20098267633912,24.735104,59.48422,0.0017352534057010719,11.652320826855897,42.28287094081435,272.9184008945054,4.53043685624766,6.673620046730682
2024-08-14T19:00:03+03:00,25.9,17.0,-26.996911869871695,17.107200000000002,313.94076468603197,290.19739365581063,0.09998113525032865,6.39576,0.0,-1.598552248414997,110.50064036893058,28.602053132930696,24.73506,59.484244,0.001970919419411877,11.772014180982428,41.2749698137919,272.6657948722401,4.806748711192266,6.675590966150094
2024-08-14T19:00:04+03:00,25.7,17.0,-25.99996530634406,17.107200000000002,315.32732255024854,289.49838514575106,0.0,6.5124,0.0,1.1974817918234204,108.39788526080044,26.201359971332543,24.735023,59.484268,0.001832030423020727,11.610349769580337,40.23427818842265,275.0930443618259,4.971629563240056,6.677422996573115
2024-08-14T19:00:05+03:00,25.7,17.0,-24.997289164865123,17.107200000000002,316.93733395456616,290.19739365581063,0.0,5.98752,0.0,-2.498095986770389,110.09956991233898,25.80028951474097,24.734991,59.484289,0.0015959965623090213,11.951440005766457,37.21957230062981,279.71776165393635,4.768001923750453,6.679018993135424
2024-08-14T19:00:06+03:00,25.4,17.0,-25.99996530634406,16.893359999999998,316.06070852801605,289.0973146891595,2.3000244769936637,5.7348,0.0,1.902219879834333,109.60109663057517,19.801421399721253,24.734959,59.484304,0.001329213862696332,12.005127392701217,38.08761741305719,277.97309111495883,4.5136796049537775,6.68034820699812
2024-08-14T19:00:07+03:00,25.4,17.0,-24.997289164865123,16.79616,316.2383254445066,292.00221071047275,2.199986045963822,5.443199999999999,0.0,-3.2028340747813018,113.19927158399673,20.09935945318928,24.734921,59.48432,0.0015066707573763334,12.083775873380555,35.97057489735903,280.26775054714756,4.4052838393849445,6.681854877755497
2024-08-14T19:00:08+03:00,25.4,17.0,-29.002264152829575,16.893359999999998,314.62831404018897,295.3998504355986,5.79999446432981,5.9292,0.0,0.29793805346802804,118.00065790719304,17.102790184655074,24.734882,59.484338,0.0016085595213011375,12.055449120094607,42.79790937388131,271.8304046663077,4.3505781044508645,6.6834634372767985
2024-08-14T19:00:09+03:00,25.4,17.0,-27.002641447823002,16.407359999999997,317.44153681428133,299.80016630220325,2.3000244769936637,5.9292,0.0,0.29793805346802804,121.10035957885079,18.397674801650734,24.734848,59.484358,0.0015880912335444924,11.44562052189567,40.60622933168392,276.8353074825974,4.501451895999696,6.685051528510343
