time,lat,lng,dist,cum_dist,sog,target_speed,cog,vmg,hdg,awa,aws,twa,tws,twd,tack,dpt,ewm_vmg,ewm_tws,pct_target
2023-09-06 14:54:31+00:00,59.4639394339174,24.762345906347036,0.007716483063446268,2.0753751322672516,5.555867805681313,6.32390567483665,319.27360103827664,4.213462604103118,286.0,28.0,16.5,40.678353735908416,11.884226672372849,278.5952473023682,-1.0,027.7,4.053923225668279,11.871540840169837,0.8785500751202815
2023-09-06 14:54:39+00:00,59.46409768424928,24.762093611061573,0.012227465060046091,2.087602597327298,5.502359277020742,6.4053348829480985,320.9919236921852,4.124513648974496,286.0,29.0,16.9,41.445122606803096,12.378384739707435,279.54680108538207,-1.0,028.0,4.089218437321387,11.89688328155746,0.8590275727298498
2023-09-06 14:54:46+00:00,59.4642433617264,24.761861013248563,0.011262652326213119,2.0988652496535107,5.792221196338176,6.434792510509511,320.950175710916,4.2732985886395225,289.0,29.0,16.8,42.45861813293439,12.065344391741661,278.49155757798167,-1.0,028.2,4.181258512980454,11.905306414871843,0.9001410980817381
2023-09-06 14:54:52+00:00,59.46436448022723,24.76165565662086,0.009598182570167242,2.108463432223678,5.758909542100345,6.361163713043507,319.25709191569825,4.353617710683258,285.0,28.0,16.9,40.88896758128968,12.120572650505377,278.36812433440855,-1.0,,4.267438111831856,11.916069821104863,0.9053232713208991
2023-09-06 14:54:59+00:00,59.464516527950764,24.761440325528383,0.011246613469849084,2.119710045693527,5.783972641636672,6.02524451650248,324.26369141268816,4.628861119096612,280.0,25.0,16.9,36.842102352775015,11.911453743102438,287.4215890599131,-1.0,028.2,4.448149615464234,11.915839015280637,0.9599565006523817
2023-09-06 14:55:04+00:00,59.464613338932395,24.761266317218542,0.007871590054852962,2.1275816357483803,5.667544839494133,6.150524412743235,317.5974842529549,4.442005976815105,285.0,26.0,16.4,38.3936819718426,11.575807625246336,279.2038022811123,-1.0,028.1,4.445077796139669,11.898837311131494,0.9214734320461488
2023-09-06 14:55:05+00:00,59.46463454514742,24.761235136538744,0.0015892837990109923,2.1291709195473913,5.721421676439572,6.096890098279967,323.23866338798047,4.431087123440917,285.0,26.0,15.8,39.24271453075525,10.948765512260483,283.99594885722524,-1.0,028.1,4.438082459790293,11.85133336378435,0.9384164031517772
2023-09-06 14:55:14+00:00,59.46484509855509,24.760929280892015,0.015711864670511288,2.1448827842179026,6.2847458682045145,6.004670404790817,323.57153586533076,4.7926657353864925,287.0,25.0,15.4,40.30720069134162,10.061007689838464,283.26433517398914,-1.0,028.0,4.615374097588393,11.761816440266823,1.046642937002877
2023-09-06 14:55:22+00:00,59.465016424655914,24.76066910661757,0.012992303060918406,2.157875087278821,5.846536377413282,6.1320453827327945,322.34834833713467,4.3531214973285906,283.0,27.0,15.2,41.87832203446757,10.33727261440604,280.47002630266707,-1.0,,4.484247797458492,11.690588765330462,0.9534398414396156
2023-09-06 14:55:24+00:00,59.46504953317344,24.76061202585697,0.0026426090393435664,2.1605176963181645,4.756696270818419,5.862364462293091,318.783990789063,3.817954447916928,285.0,26.0,15.4,36.616248721916236,11.318445941658885,282.1677420671468,-1.0,027.9,4.1511011226877095,11.671981504118905,0.8113955216216316
2023-09-06 14:55:31+00:00,59.46519395336509,24.760403065010905,0.010761868120707684,2.1712795644388723,5.534675033506809,5.677259650463895,323.6799828570026,4.504673015091714,287.0,24.0,16.1,35.52124094559309,11.270923685076935,288.1587419114095,-1.0,027.8,4.327887068889712,11.651928490280556,0.9748849575788849
2023-09-06 14:55:34+00:00,59.465254973620176,24.76032762788236,0.004326417921079826,2.175605982359952,5.191701505295791,6.038436841574361,327.86719806116463,4.132186533931024,286.0,26.0,16.1,37.257625279507096,11.658038322957822,290.60957278165756,-1.0,027.8,4.2300368014103675,11.6522339836929,0.8597757402298495
2023-09-06 14:55:46+00:00,59.465512381866574,24.760040463879704,0.017764750041753565,2.1933707324017058,5.3294250125260705,6.270594698304787,330.4560281743744,3.9197813709768448,290.0,29.0,15.3,42.6506878432418,10.948033365295553,287.8053403311326,-1.0,027.7,4.074909086193606,11.617023758039986,0.8499074280732646
2023-09-06 14:56:00+00:00,59.46579300798476,24.75969864986837,0.005883812572305536,2.1992545449740115,5.295431315074982,6.2652708754963795,326.77257325000465,3.7282888936293137,291.0,30.0,14.3,45.24653729778299,10.068397130981197,281.52603595222166,-1.0,027.3,3.90159898991146,11.539592019856586,0.8452038898725891
2023-09-06 14:56:13+00:00,59.46607396937907,24.759404864162207,0.00741295056313995,2.2066674955371512,5.337324405460764,6.231346261335873,331.62238173066345,4.037477805678792,,28.0,15.7,40.846806212943676,11.269520437681065,290.77557551771974,-1.0,027.2,3.9695383977951257,11.52608837334638,0.856528297677451
