time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,speed,twa,tws,twd,vmg,dist,cum_dist
2024-07-10 15:30:00+00:00,59.47434199999999,24.791032166666664,5.621,349.74,22.0,53.0,17.4,1.0,26.6,4.9,,,,,,
2024-07-10 15:30:01+00:00,59.474365999999996,24.791020000000003,5.609,348.4,,52.0,17.4,1.0,26.7,4.9,69.58425123374343,14.630377558848702,57.98425123374341,1.9565855787128938,0.0014879752064766712,0.0
2024-07-10 15:30:02+00:00,59.4743905,24.791011333333337,5.778,350.47,25.0,51.0,17.5,1.0,26.8,5.0,68.94664827104795,14.572845340495157,59.41664827104796,2.0756720210945794,0.0014945484438613587,0.0014879752064766712
2024-07-10 15:30:03+00:00,59.474413999999996,24.791004666666662,6.013,352.38,29.0,48.0,18.2,1.0,,5.0,65.4951877521477,14.864098087953277,57.87518775214767,2.494010016382797,0.0014255248829235822,0.00298252365033803
2024-07-10 15:30:05+00:00,59.47446466666667,24.790994333333334,5.875,354.85,34.0,48.0,18.8,1.0,27.4,5.3,64.3639390148652,15.496602016420512,59.21393901486522,2.5418379094073402,0.001693896955247608,0.005776525714258369
2024-07-10 15:30:06+00:00,59.47449199999999,24.790990333333337,6.094,355.43,31.0,49.0,19.2,1.0,27.4,,65.83264590142137,15.882465962486524,61.262645901421365,2.4949034720943843,0.0016456354286538792,0.007470422669505977
2024-07-10 15:30:07+00:00,59.47452,24.7909865,6.225,355.22,27.0,49.0,19.7,1.0,27.4,5.3,65.74385928247438,16.307431043994736,60.9638592824744,2.5573331421834107,0.00168519473843186,0.009116058098159855
2024-07-10 15:30:08+00:00,59.474548500000004,24.790983666666662,6.06,356.59,24.0,48.0,20.0,1.0,27.4,5.3,63.77157756542569,16.56883644130187,60.36157756542565,2.6782224357093694,0.0017133355714522261,0.010801252836591715
2024-07-10 15:30:09+00:00,59.47457933333333,24.790981666666667,6.244,356.23,19.0,48.0,19.9,1.0,27.2,5.4,64.44350660231315,16.392409403654867,60.67350660231318,2.6936667993198573,0.0018522544931069468,0.01251458840804394
2024-07-10 15:30:10+00:00,59.47460866666667,24.7909755,6.299,354.05,18.0,47.0,19.8,1.0,27.1,5.5,63.548488118555724,16.174036517414766,57.598488118555736,2.8058283915585305,0.0017712010446216417,0.014366842901150888
2024-07-10 15:30:11+00:00,59.47463866666667,24.79097266666667,6.193,355.47,,45.0,19.7,1.0,26.9,5.5,60.95132809028617,15.934435181141547,56.42132809028618,3.0070261471022897,0.0018032874952880799,0.01613804394577253
2024-07-10 15:30:12+00:00,59.47466683333334,24.79097133333333,6.104,357.24,20.0,45.0,19.5,1.0,26.8,5.5,60.86842502218428,15.785366771090725,58.10842502218429,2.9715299385363125,0.0016916306779073066,0.01794133144106061
2024-07-10 15:30:13+00:00,59.47469433333334,24.79096816666667,6.017,355.46,20.0,46.0,20.1,1.0,,5.5,61.209497608179205,16.498119908490125,56.6694976081792,2.8978377844094787,0.0016539365651804757,0.019632962118967916
2024-07-10 15:30:15+00:00,59.47475433333334,24.7909625,6.328,357.46,16.0,46.0,20.5,1.0,26.6,5.6,61.7833718270998,16.735168332023257,59.24337182709979,2.991919618377067,0.0018326184785936819,0.02306100928717018
2024-07-10 15:30:16+00:00,59.47478250000001,24.79096383333333,6.194,356.97,20.0,46.0,20.5,1.0,26.7,,61.38064829244696,16.798939376890903,58.35064829244698,2.9668539654553108,0.0016916306753177702,0.024893627765763864
2024-07-10 15:30:17+00:00,59.47481233333333,24.790963333333334,5.89,358.5,23.0,46.0,20.7,1.0,26.7,5.5,60.31123178895042,17.140374412394127,58.81123178895041,2.917248555860926,0.0017912743996312975,0.026585258441081634
2024-07-10 15:30:18+00:00,59.47484083333334,24.79096566666666,5.961,0.82,25.0,45.0,21.2,1.0,26.7,5.5,58.93723735197241,17.500137932013917,59.757237351972414,3.0757372250065185,0.001712634285352014,0.028376532840712933
2024-07-10 15:30:19+00:00,59.474869166666664,24.790975333333336,5.825,5.79,26.0,44.0,21.3,1.0,26.7,5.5,57.30567327127565,17.58181020955935,63.09567327127565,3.1464144885058323,0.0017265017693456417,0.030089167126064947
2024-07-10 15:30:20+00:00,59.47489350000001,24.790982,5.667,9.55,17.0,43.0,21.6,1.0,26.7,5.5,55.484704979305064,17.878170246150017,65.03470497930506,3.21107076588001,0.0014750640702870241,0.03181566889541059
2024-07-10 15:30:21+00:00,59.47491783333333,24.79098666666666,5.387,8.27,,42.0,21.8,1.0,26.7,5.4,53.45000576875216,18.158055120983715,61.72000576875216,3.208087662667184,0.0014679013783081341,0.033290732965697616
2024-07-10 15:30:22+00:00,59.47494166666667,24.790991,5.325,6.86,17.0,41.0,21.4,1.0,26.6,5.4,52.36469350833984,17.728783505120365,59.22469350833984,3.251622154314001,0.0014370550786931252,0.03475863434400575
2024-07-10 15:30:23+00:00,59.474966333333334,24.79099383333333,5.2,4.98,20.0,40.0,20.9,1.0,,5.3,51.17693856753152,17.243624324475956,56.156938567531526,3.259970701077012,0.0014835183632596668,0.03619568942269888
2024-07-10 15:30:25+00:00,59.47501583333333,24.7910075,5.25,6.84,28.0,40.0,20.8,1.0,26.5,5.2,51.37224577235963,17.11427455730494,58.21224577235964,3.277354993972066,0.0014928917834781945,0.03918765475737511
2024-07-10 15:30:26+00:00,59.4750385,24.79101766666667,5.145,8.64,33.0,39.0,21.1,1.0,26.5,,49.72094588321909,17.405397754559473,58.36094588321909,3.326298704528132,0.0013957876682616772,0.040680546540853305
2024-07-10 15:30:27+00:00,59.47506033333334,24.791027166666662,5.089,12.17,33.0,39.0,21.5,1.0,26.5,5.2,49.3446480115164,17.835004953524834,61.5146480115164,3.315521291301108,0.0013425161750456047,0.04207633420911498
