time,dpt,mtw,awa,aws,cog,hdg,rot,sog,stw,pitch,yaw,roll,lng,lat,tws,twa,twd,vmg,dist,cum_dist
2026-07-27T10:59:09+03:00,4.91,292.05,11.997736230039438,13.802399999999999,146.99805191876402,132.55378590351594,-2.4320339529918056,5.2488,5.7348,-0.12605071492878112,,0.38388172273765153,22.976381,58.362935,8.7366539528069,19.171897249137515,166.16994916790154,4.957688749997477,0.003043988672149302,0.003043988672149302
2026-07-27T10:59:11+03:00,4.93,292.05,15.00003507652495,13.7052,144.99842921375745,128.3368165313531,-1.7213943996910452,4.723920000000001,5.03496,0.4239887683968092,,0.6474423084978302,22.976433,58.362895,9.223637544584141,22.61732108508221,167.61575029883966,4.360622201973388,0.0029100927639934895,0.005954081436142792
2026-07-27T10:59:13+03:00,4.98,292.05,18.002333923010465,13.5108,138.99956109873773,125.46629797774767,-1.2114619620246125,5.01552,5.03496,0.7505747116213785,,-0.16615776058793874,22.976492,58.362857,8.8771994595148,28.058477001545526,167.05803810028326,4.4260358170371195,0.0029457451261272693,0.008899826562270062
2026-07-27T10:59:15+03:00,4.98,292.05,20.00195662801704,13.5108,139.99650766226534,124.56102466144097,0.27181117801006255,4.91832,4.957199999999999,0.5328507494716656,,-0.7333859777674538,22.976547,58.362825,9.046942488772547,30.71876076357688,170.71526842584223,4.2282061988006445,0.0025897285390252306,0.011489555101295292
2026-07-27T10:59:17+03:00,4.96,292.05,20.99890319154467,13.608,135.99726225225223,125.43765008799112,0.8015106596085086,4.7628,4.87944,0.693278932108296,,-0.6073352628386726,22.976602,58.362795,9.319134554108711,31.551884547573422,167.54914679982565,4.058699382608711,0.0025017383810184025,0.013991293482313694
2026-07-27T10:59:19+03:00,4.93,292.05,22.001579333023614,13.802399999999999,137.99688495725877,125.92466421385232,0.8021982089626656,4.74336,5.01552,0.9224620501606254,,-0.6589014644004466,22.976658,58.362759,9.570896917587378,32.70169582805855,170.69858078531732,3.991512734972409,0.0027928060111909194,0.016784099493504612
2026-07-27T10:59:21+03:00,4.87,292.05,20.99890319154467,13.5108,135.99726225225223,127.83261367163797,0.5793749224362884,4.45176,4.82112,0.2807493196141034,,-1.753250853100319,22.976707,58.362726,9.489743689445083,30.676654162308182,166.6739164145604,3.828781715772902,0.0025142099699255504,0.019298309463430162
2026-07-27T10:59:23+03:00,4.74,292.06,20.00195662801704,13.608,141.99613036727192,128.74361656589596,-0.03116890405511678,4.78224,5.09328,0.38388172273765153,,-0.6187944187412892,22.976757,58.362692,9.25984734839008,30.17679871226275,172.17292907953467,4.134143295581677,0.002581033952258651,0.021879343415688812
2026-07-27T10:59:25+03:00,4.55,292.05,20.00195662801704,13.7052,138.99956109873773,129.2592785815137,0.08302158451445628,4.43232,4.68504,0.5844169510334397,,-0.246371851906254,22.976811,58.362659,9.659946502205884,29.031601894614454,168.03116299335218,3.8754086275230875,0.0026140407367392197,0.024493384152428032
2026-07-27T10:59:27+03:00,4.4,292.05,18.002333923010465,13.39416,138.99956109873773,132.164174602827,2.233905147435567,4.31568,4.45176,0.8594366926962348,,-1.5068790011940651,22.976861,58.362629,9.385020066594404,26.172791428993946,165.17235252773168,3.873184397953097,0.0023951687621178853,0.026888552914545918
