time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,speed,twa,tws,twd,vmg,dist,cum_dist,time
2024-08-07 15:46:54+00:00,59.486383333333336,24.819400000000005,6.1,23.0,57.0,32.0,14.0,1.0,7.3,0.0,52.11327038282033,9.400180060854284,75.11327038282033,3.7460247765252506,3756.034957858779,1156684.3390230765,2024-08-07 15:46:54+00:00
2024-08-07 15:46:55+00:00,59.48641666666667,24.819433333333336,6.4,23.0,57.0,34.0,14.0,1.0,7.3,0.0,56.37386066783682,9.401939533848136,79.37386066783682,3.5441375027960245,0.002244551793648743,1160440.3739809352,2024-08-07 15:46:55+00:00
2024-08-07 15:46:56+00:00,59.486466666666665,24.819466666666667,6.6,23.0,57.0,30.0,14.6,1.0,7.3,0.0,50.37724152761746,9.477319461887044,73.37724152761746,4.209017968539171,0.003169348431834935,1160440.376225487,2024-08-07 15:46:56+00:00
2024-08-07 15:46:57+00:00,59.48649999999999,24.81948333333333,6.5,22.0,,32.0,14.8,1.0,7.4,0.0,52.3480383478141,9.905833952752472,74.3480383478141,3.970612372249504,0.002064838366507666,1160440.3793948356,2024-08-07 15:46:57+00:00
2024-08-07 15:46:58+00:00,59.48651666666667,24.8195,6.6,19.0,58.0,31.0,14.9,1.0,7.4,0.0,51.192363267702035,9.847960971587394,70.19236326770204,4.136270692843727,0.0011222751593415667,1160440.3814596739,2024-08-07 15:46:58+00:00
2024-08-07 15:47:00+00:00,59.486599999999996,24.819549999999996,6.5,25.0,57.0,32.0,14.9,1.0,7.4,0.0,52.14880109392644,9.999654182745534,77.14880109392644,3.9884837399246313,0.0020648379957150043,1160440.3857512965,2024-08-07 15:47:00+00:00
2024-08-07 15:47:01+00:00,59.48661666666667,24.819583333333338,6.4,26.0,57.0,32.0,15.0,1.0,7.3,,51.50896664898755,10.15552881626389,77.50896664898755,3.9833097776486803,0.001426164243011336,1160440.3878161346,2024-08-07 15:47:01+00:00
2024-08-07 15:47:02+00:00,59.48664999999999,24.819599999999998,6.3,24.0,56.0,31.0,14.6,1.0,7.2,0.0,50.42749239705492,9.755280793643996,74.42749239705492,4.013441452560725,0.002064837810733927,1160440.389242299,2024-08-07 15:47:02+00:00
2024-08-07 15:47:03+00:00,,,,,57.0,31.0,14.7,1.0,7.2,0.0,,,,,3756.051948318702,1160440.3913071367,2024-08-07 15:47:03+00:00
2024-08-07 15:47:04+00:00,59.486666666666665,24.81961666666667,6.2,24.0,57.0,30.0,14.8,1.0,7.2,0.0,48.19650470488938,9.927085065490262,72.19650470488938,4.132783267253484,3756.053070299823,1164196.4432554555,2024-08-07 15:47:04+00:00
2024-08-07 15:47:05+00:00,59.48671666666667,24.819666666666663,6.6,28.0,56.0,30.0,14.6,1.0,7.0,0.0,50.37724152761746,9.477319461887044,78.37724152761746,4.209017968539171,0.003366821730839411,1167952.4963257553,2024-08-07 15:47:05+00:00
2024-08-07 15:47:06+00:00,59.48675,24.819683333333334,6.7,26.0,56.0,30.0,14.5,1.0,7.0,0.0,51.06480901270476,9.320475526746666,77.06480901270476,4.210554264644538,0.002064837440963125,1167952.499692577,2024-08-07 15:47:06+00:00
2024-08-07 15:47:07+00:00,59.48676666666667,24.819716666666668,6.2,28.0,,30.0,14.6,1.0,7.0,0.0,48.56400490448058,9.737287142673015,76.56400490448058,4.1030544714531105,0.0014261610262396654,1167952.5017574143,2024-08-07 15:47:07+00:00
2024-08-07 15:47:08+00:00,59.48676666666667,24.819733333333335,5.9,29.0,57.0,30.0,14.4,1.0,7.0,0.0,47.61622365714621,9.74756192024181,76.61622365714621,3.97715024769642,0.0005080804336040022,1167952.5031835753,2024-08-07 15:47:08+00:00
2024-08-07 15:47:10+00:00,59.486850000000004,24.819816666666664,5.8,25.0,56.0,30.0,14.6,1.0,7.0,0.0,46.84668753632167,10.006494771650434,71.84668753632167,3.966926690945456,0.002244545890536409,1167952.5070584754,2024-08-07 15:47:10+00:00
2024-08-07 15:47:11+00:00,59.48686666666667,24.819866666666666,5.8,27.0,56.0,30.0,14.8,1.0,7.0,,46.521036295184444,10.198076224381124,73.52103629518444,3.990911596008011,0.0018233624941092106,1167952.5093030212,2024-08-07 15:47:11+00:00
2024-08-07 15:47:12+00:00,59.4869,24.8199,5.8,27.0,56.0,30.0,14.5,1.0,7.0,0.0,47.01423169969328,9.9108287788387,74.01423169969328,3.954536732786105,0.002244545208884385,1167952.5111263837,2024-08-07 15:47:12+00:00
2024-08-07 15:47:13+00:00,,,,,57.0,29.0,14.3,1.0,6.9,0.0,,,,,3756.0694989626563,1167952.5133709288,2024-08-07 15:47:13+00:00
2024-08-07 15:47:14+00:00,59.4869,24.81993333333333,5.8,34.0,56.0,28.0,14.6,1.0,6.8,0.0,44.02738156088333,9.862251044939596,78.02738156088333,4.170244904118218,3756.0699795902156,1171708.5828698915,2024-08-07 15:47:14+00:00
2024-08-07 15:47:15+00:00,59.486916666666666,24.819966666666666,5.8,32.0,55.0,28.0,14.4,1.0,6.8,0.0,44.35455763632126,9.670182732960368,76.35455763632126,4.147158752118065,0.0014261578101441956,1175464.6528494817,2024-08-07 15:47:15+00:00
2024-08-07 15:47:16+00:00,59.486916666666666,24.819983333333333,6.0,30.0,53.0,32.0,13.9,1.0,6.6,0.0,51.8408826591307,9.36779470105468,81.8408826591307,3.7070850000092515,0.0005080781767423085,1175464.6542756394,2024-08-07 15:47:16+00:00
2024-08-07 15:47:17+00:00,59.48693333333334,24.820016666666668,5.9,30.0,,32.0,13.6,1.0,6.6,0.0,51.98615428945752,9.147417205354566,81.98615428945752,3.6335261079089816,0.001426157452984391,1175464.6547837176,2024-08-07 15:47:17+00:00
2024-08-07 15:47:18+00:00,59.48694999999999,24.82005,5.9,30.0,53.0,32.0,13.1,1.0,6.6,0.0,53.114399833433794,8.679212250898098,83.1143998334338,3.5412934334852504,0.0014261570948217739,1175464.6562098751,2024-08-07 15:47:18+00:00
2024-08-07 15:47:20+00:00,59.48703333333333,24.820149999999998,6.0,29.0,52.0,33.0,13.1,1.0,6.6,0.0,55.04980023045117,8.704653164772239,84.04980023045117,3.4371853851219107,0.002244543392349088,1175464.6612612836,2024-08-07 15:47:20+00:00
2024-08-07 15:47:21+00:00,59.487049999999996,24.82018333333333,6.0,29.0,51.0,34.0,12.8,1.0,6.6,,57.20634669899326,8.514683133008862,86.20634669899326,3.249690580376224,0.0014261549518761725,1175464.6635058268,2024-08-07 15:47:21+00:00
2024-08-07 15:47:22+00:00,59.48708333333334,24.82021666666667,6.0,29.0,49.0,34.0,12.8,1.0,6.6,0.0,57.20634669899326,8.514683133008862,86.20634669899326,3.249690580376224,0.002244542711127052,1175464.6649319818,2024-08-07 15:47:22+00:00
2024-08-07 15:47:23+00:00,,,,,47.0,33.0,12.7,1.0,6.6,0.0,,,,,3756.0837632401576,1175464.6671765246,2024-08-07 15:47:23+00:00
2024-08-07 15:47:24+00:00,59.487116666666665,24.82023333333333,6.0,28.0,46.0,34.0,12.5,1.0,6.6,0.0,58.02837417653288,8.239803645521157,86.02837417653288,3.1769953590893385,3756.0857668809967,1179220.7509397648,2024-08-07 15:47:24+00:00
