time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,speed,twa,tws,twd,vmg,dist,cum_dist,time
2024-07-31 15:25:17+00:00,59.47723333333333,24.813716666666664,6.3,171.0,160.0,116.0,10.9,1.0,11.3,,138.51261814792352,14.788708303973403,309.5126181479235,-4.719340270661373,0.0020013513992621595,0.02877040165770996,2024-07-31 15:25:17+00:00
2024-07-31 15:25:18+00:00,59.477199999999996,24.813733333333335,6.7,167.0,159.0,124.0,9.9,1.0,11.3,6.3,146.14772286179922,14.733720866584559,313.14772286179925,-5.56419291702102,0.0020648726783863134,0.03077175305697212,2024-07-31 15:25:18+00:00
2024-07-31 15:25:20+00:00,59.47715,24.813749999999995,6.4,177.0,153.0,121.0,9.0,1.0,11.3,6.2,145.04365711820125,13.46448611086358,322.0436571182013,-5.245368633700448,0.0020648728632787386,0.033837301434512065,2024-07-31 15:25:20+00:00
2024-07-31 15:25:21+00:00,59.477116666666674,24.813749999999995,6.1,179.0,156.0,118.0,10.0,1.0,11.3,6.2,140.7187464881861,13.945806920357052,319.71874648818607,-4.721689157607624,0.0020013513990711973,0.0359021742977908,2024-07-31 15:25:21+00:00
2024-07-31 15:25:22+00:00,59.4771,24.813749999999995,6.1,176.0,,120.0,10.4,1.0,11.3,6.1,141.44340517021013,14.450259513240583,317.4434051702101,-4.770156545412926,0.0010006757001084431,0.037903525696862,2024-07-31 15:25:22+00:00
2024-07-31 15:25:23+00:00,59.477066666666666,24.813749999999995,6.4,170.0,160.0,127.0,9.6,1.0,11.3,6.1,147.80549996205062,14.389962822916663,317.8054999620506,-5.415963611688143,0.0020013513986892727,0.03890420139697044,2024-07-31 15:25:23+00:00
2024-07-31 15:25:24+00:00,59.47703333333334,24.813766666666666,6.1,173.0,157.0,125.0,9.0,1.0,,6.0,146.7907426278074,13.46063492972545,319.7907426278074,-5.103722574331316,0.0020648732949954357,0.040905552795659716,2024-07-31 15:25:24+00:00
2024-07-31 15:25:26+00:00,59.47698333333333,24.813766666666666,6.0,177.0,164.0,118.0,10.6,1.0,11.3,6.0,139.5467716141855,14.424866820403068,316.5467716141855,-4.565615212476699,0.002001351399644084,0.043971101789999745,2024-07-31 15:25:26+00:00
2024-07-31 15:25:27+00:00,59.47695,24.813783333333337,6.3,172.0,165.0,119.0,10.8,1.0,11.3,,140.6886041893561,14.909825388753605,312.6886041893561,-4.874399576562459,0.002064873604133567,0.04597245318964383,2024-07-31 15:25:27+00:00
2024-07-31 15:25:28+00:00,59.476933333333335,24.813783333333337,6.4,167.0,157.0,122.0,10.2,1.0,11.3,5.9,143.7683841886489,14.635103659977514,310.7683841886489,-5.162459475825788,0.0010006756989626698,0.048037326793777396,2024-07-31 15:25:28+00:00
2024-07-31 15:25:29+00:00,59.47689999999999,24.8138,6.3,169.0,151.0,121.0,10.2,1.0,11.3,5.9,142.8831337693278,14.48870916912339,311.8831337693278,-5.023659861213427,0.00206487378995224,0.04903800249274007,2024-07-31 15:25:29+00:00
2024-07-31 15:25:30+00:00,59.476866666666666,24.81381666666667,6.2,170.0,153.0,118.0,11.2,1.0,11.3,5.9,139.20383309457984,15.135395952524814,309.20383309457986,-4.693640360825955,0.0020648739125317984,0.051102876282692306,2024-07-31 15:25:30+00:00
2024-07-31 15:25:31+00:00,59.47685,24.81381666666667,5.6,172.0,158.0,118.0,12.2,1.0,11.3,5.9,136.44014017157645,15.631653602196542,308.44014017157645,-4.058066969998513,0.001000675699344594,0.0531677501952241,2024-07-31 15:25:31+00:00
2024-07-31 15:25:32+00:00,59.47681666666667,24.81381666666667,5.3,177.0,,117.0,12.8,1.0,11.3,5.8,134.25240424061028,15.922544740231121,311.2524042406103,-3.698448738130287,0.0020013513986892727,0.054168425894568696,2024-07-31 15:25:32+00:00
2024-07-31 15:25:33+00:00,59.476800000000004,24.81381666666667,6.0,173.0,162.0,119.0,12.5,1.0,11.3,5.8,137.80704793883467,16.277943452320706,310.80704793883467,-4.44532331313382,0.0010006756995355561,0.05616977729325797,2024-07-31 15:25:33+00:00
2024-07-31 15:25:34+00:00,59.47676666666666,24.81383333333333,6.3,173.0,152.0,119.0,12.0,1.0,,5.7,139.10339818521024,16.031007909088128,312.10339818521027,-4.7621214912721905,0.002064874283686198,0.057170452992793525,2024-07-31 15:25:34+00:00
2024-07-31 15:25:36+00:00,59.4767,24.813850000000002,6.2,177.0,149.0,114.0,13.0,1.0,11.4,5.9,134.04731588299637,16.522891601164098,311.0473158829964,-4.310563498878829,0.0020648745295147003,0.061236678674978035,2024-07-31 15:25:36+00:00
2024-07-31 15:25:37+00:00,59.47668333333333,24.813850000000002,6.2,180.0,157.0,112.0,13.5,1.0,11.3,,131.96673431450856,16.83446297741106,311.9667343145086,-4.1459339666827555,0.0010006757001084431,0.06330155320449274,2024-07-31 15:25:37+00:00
2024-07-31 15:25:38+00:00,59.47665,24.813850000000002,6.1,177.0,157.0,113.0,13.0,1.0,11.3,6.0,133.05246585566775,16.376200932401836,310.0524658556677,-4.164273433789474,0.0020013513986892727,0.06430222890460119,2024-07-31 15:25:38+00:00
2024-07-31 15:25:39+00:00,59.476616666666665,24.813850000000002,6.2,182.0,153.0,111.0,12.8,1.0,11.3,6.0,132.07256325263606,16.098452129066015,314.0725632526361,-4.154441677977347,0.0020013513986892727,0.06630358030329046,2024-07-31 15:25:39+00:00
2024-07-31 15:25:40+00:00,59.47658333333334,24.813850000000002,6.6,182.0,151.0,110.0,12.8,1.0,11.3,6.1,132.38629380686382,16.284585454235703,314.3862938068638,-4.44922972781643,0.0020013513984983105,0.06830493170197974,2024-07-31 15:25:40+00:00
2024-07-31 15:25:41+00:00,59.47656666666667,24.81383333333333,6.9,186.0,150.0,109.0,12.9,1.0,11.3,6.3,132.3031878385608,16.491744688069332,318.3031878385608,-4.64407028345754,0.001122342828149082,0.07030628310047805,2024-07-31 15:25:41+00:00
2024-07-31 15:25:42+00:00,59.47653333333333,24.81383333333333,7.4,182.0,,108.0,12.9,1.0,11.3,6.4,132.86390546414395,16.73820553602043,314.86390546414395,-5.0339184867642235,0.002001351399644084,0.07142862592862713,2024-07-31 15:25:42+00:00
2024-07-31 15:25:43+00:00,59.476483333333334,24.81383333333333,7.0,186.0,147.0,108.0,13.0,1.0,11.3,6.4,131.70396560079118,16.560226235659957,317.7039656007912,-4.656974209811981,0.0030020270980341203,0.07342997732827121,2024-07-31 15:25:43+00:00
2024-07-31 15:25:44+00:00,59.47646666666666,24.81381666666667,7.0,192.0,149.0,105.0,13.7,1.0,,6.5,128.5521271162018,16.921332478580506,320.5521271162018,-4.362584714813454,0.0011223435099770723,0.07643200442630534,2024-07-31 15:25:44+00:00
2024-07-31 15:25:46+00:00,59.4764,24.813783333333337,6.3,190.0,151.0,102.0,14.9,1.0,11.3,6.3,122.81478796960994,17.341664880689112,312.81478796960994,-3.4141283910400615,0.0020648756410903556,0.07961922345289947,2024-07-31 15:25:46+00:00
2024-07-31 15:25:47+00:00,59.47636666666667,24.813783333333337,6.3,193.0,153.0,101.0,15.2,1.0,11.3,,121.65846399559193,17.529225276506544,314.65846399559194,-3.306584773882794,0.0020013513986892727,0.08168409909398983,2024-07-31 15:25:47+00:00
2024-07-31 15:25:48+00:00,59.47633333333333,24.813749999999995,7.0,195.0,152.0,99.0,15.4,1.0,11.3,6.4,121.74076357131034,17.885392661685508,316.74076357131037,-3.682537843993296,0.0022446887225485296,0.0836854504926791,2024-07-31 15:25:48+00:00
2024-07-31 15:25:50+00:00,59.47626666666667,24.813716666666664,7.7,199.0,145.0,96.0,15.1,1.0,11.3,6.7,121.70971580336686,17.65239498901665,320.70971580336686,-4.047242567854523,0.002244689630791028,0.08793149061315306,2024-07-31 15:25:50+00:00
2024-07-31 15:25:51+00:00,59.476233333333326,24.8137,7.7,203.0,147.0,96.0,15.8,1.0,11.4,6.8,120.758164068146,18.285619094859367,323.758164068146,-3.937899639470562,0.0020648762584484772,0.09017618024394408,2024-07-31 15:25:51+00:00
2024-07-31 15:25:52+00:00,59.4762,24.813683333333334,7.3,198.0,,96.0,16.9,1.0,11.5,6.9,118.34403067584964,19.096893805712508,316.34403067584964,-3.4657822987700815,0.0020648763811906955,0.09224105650239256,2024-07-31 15:25:52+00:00
2024-07-31 15:25:53+00:00,59.476166666666664,24.81366666666667,7.2,187.0,157.0,95.0,16.8,1.0,11.5,6.8,117.37047456662042,18.845814317389248,304.37047456662043,-3.3101439710777503,0.0020648765053420674,0.09430593288358326,2024-07-31 15:25:53+00:00
2024-07-31 15:25:54+00:00,59.47613333333334,24.81366666666667,6.9,185.0,160.0,96.0,16.1,1.0,,6.8,118.19292646398932,18.1671168314845,303.19292646398935,-3.259849514578393,0.002001351397925424,0.09637080938892532,2024-07-31 15:25:54+00:00
2024-07-31 15:25:56+00:00,59.476066666666675,24.81365,6.4,186.0,164.0,101.0,14.9,1.0,11.6,6.7,122.29083508369473,17.302054548469517,308.29083508369473,-3.4189896716248693,0.002001351398880235,0.10043703753892548,2024-07-31 15:25:56+00:00
2024-07-31 15:25:57+00:00,59.47605,24.81365,6.6,183.0,160.0,103.0,14.3,1.0,11.4,,125.16649559739986,17.044405563643103,308.16649559739983,-3.801298922807692,0.001000675699344594,0.10243838893780571,2024-07-31 15:25:57+00:00
2024-07-31 15:25:58+00:00,59.47601666666666,24.81365,7.2,183.0,155.0,104.0,13.8,1.0,11.4,6.8,128.20414176679714,17.039798094272303,311.20414176679714,-4.45294944969378,0.002001351399644084,0.1034390646371503,2024-07-31 15:25:58+00:00
2024-07-31 15:25:59+00:00,59.47598333333334,24.813633333333335,7.6,183.0,152.0,105.0,13.6,1.0,11.4,6.8,130.247443024248,17.211132240605007,313.247443024248,-4.91028337475756,0.002064877183471058,0.10544041603679438,2024-07-31 15:25:59+00:00
2024-07-31 15:26:00+00:00,59.47595,24.813633333333335,7.6,187.0,152.0,104.0,13.9,1.0,11.4,6.9,129.10521091007197,17.3805425146138,316.10521091007195,-4.793672520929375,0.0020013513992621595,0.10750529322026545,2024-07-31 15:26:00+00:00
2024-07-31 15:26:01+00:00,59.47591666666667,24.813616666666668,7.0,188.0,155.0,104.0,14.4,1.0,11.4,6.9,126.88165712170672,17.46801231259278,314.8816571217067,-4.2011492643351485,0.0020648774296492534,0.10950664461952761,2024-07-31 15:26:01+00:00
2024-07-31 15:26:02+00:00,59.47588333333333,24.813616666666668,7.4,184.0,,104.0,14.4,1.0,11.4,6.9,127.91676846191592,17.710968194601932,311.9167684619159,-4.54741922125115,0.0020013513992621595,0.11157152204917686,2024-07-31 15:26:02+00:00
2024-07-31 15:26:03+00:00,59.47585000000001,24.813616666666668,6.9,184.0,156.0,105.0,14.3,1.0,11.5,6.9,127.50580780241657,17.411931264524664,311.5058078024166,-4.201008726085307,0.002001351398880235,0.11357287344843903,2024-07-31 15:26:03+00:00
2024-07-31 15:26:04+00:00,59.47581666666667,24.813616666666668,6.7,181.0,159.0,106.0,14.7,1.0,,6.8,127.2673418747561,17.755986211664855,308.2673418747561,-4.057083752807318,0.002001351399453122,0.11557422484731926,2024-07-31 15:26:04+00:00
2024-07-31 15:26:06+00:00,59.47575,24.813599999999997,6.3,188.0,161.0,108.0,14.6,1.0,11.6,6.6,127.905496728229,17.5982034959599,315.90549672822897,-3.8704736627374903,0.002064878047036474,0.11957692764603454,2024-07-31 15:26:06+00:00
2024-07-31 15:26:07+00:00,59.47571666666666,24.813599999999997,6.8,183.0,159.0,109.0,14.6,1.0,11.6,,129.92657144394704,18.00124475554435,312.92657144394707,-4.364276328741622,0.002001351399644084,0.12164180569307102,2024-07-31 15:26:07+00:00
2024-07-31 15:26:08+00:00,59.475683333333336,24.813599999999997,8.1,181.0,148.0,111.0,13.3,1.0,11.6,6.7,136.0189375333973,17.880546927010663,317.0189375333973,-5.828511825165888,0.0020013513986892727,0.1236431570927151,2024-07-31 15:26:08+00:00
2024-07-31 15:26:09+00:00,59.475649999999995,24.813583333333334,8.3,185.0,143.0,109.0,13.0,1.0,11.4,6.8,135.55540658117698,17.554133636606917,320.55540658117695,-5.925601685577301,0.0020648784185921592,0.12564450849140438,2024-07-31 15:26:09+00:00
2024-07-31 15:26:10+00:00,59.475616666666674,24.813566666666663,7.6,193.0,144.0,106.0,13.5,1.0,11.6,6.9,131.10129613098337,17.22123065909194,324.10129613098337,-4.996181423387368,0.002064878540756507,0.12770938690999653,2024-07-31 15:26:10+00:00
2024-07-31 15:26:11+00:00,59.47558333333333,24.813550000000003,6.9,195.0,148.0,104.0,14.5,1.0,11.7,7.0,126.49247833649113,17.500530600798754,321.4924783364911,-4.1035490461911515,0.0020648786652554397,0.12977426545075305,2024-07-31 15:26:11+00:00
2024-07-31 15:26:12+00:00,59.475550000000005,24.813533333333332,6.6,194.0,,102.0,15.3,1.0,11.7,6.9,123.16727499201461,17.87847434983071,317.1672749920146,-3.610762376902062,0.002064878788208027,0.13183914411600847,2024-07-31 15:26:12+00:00
2024-07-31 15:26:13+00:00,59.475516666666664,24.813533333333332,6.9,189.0,154.0,103.0,15.5,1.0,11.7,6.9,124.51782260732038,18.329676225295216,313.5178226073204,-3.9099716973272414,0.0020013513992621595,0.1339040229042165,2024-07-31 15:26:13+00:00
2024-07-31 15:26:16+00:00,59.47541666666666,24.81351666666667,7.9,178.0,146.0,102.0,15.2,1.0,11.7,7.0,126.64573012478266,18.530571272003275,304.64573012478263,-4.715237029168539,0.0030447472149025137,0.13909260349569869,2024-07-31 15:26:16+00:00
2024-07-31 15:26:17+00:00,59.47538333333333,24.81351666666667,7.6,176.0,150.0,109.0,15.4,1.0,11.7,7.1,130.90141126713132,19.264708500139086,306.9014112671313,-4.976171676668426,0.0020013513986892727,0.1421373507106012,2024-07-31 15:26:17+00:00
2024-07-31 15:26:18+00:00,59.47535,24.813533333333332,7.1,172.0,155.0,112.0,14.9,1.0,11.7,,132.55065362572012,18.75311342244105,304.5506536257201,-4.801316426195276,0.0020648795284089914,0.14413870210929047,2024-07-31 15:26:18+00:00
2024-07-31 15:26:19+00:00,59.47531666666667,24.813550000000003,6.2,168.0,155.0,117.0,14.2,1.0,11.8,6.8,134.98725502054128,17.88906501732663,302.9872550205413,-4.383086736010271,0.002064879652448733,0.14620358163769948,2024-07-31 15:26:19+00:00
2024-07-31 15:26:20+00:00,59.4753,24.813550000000003,6.0,171.0,153.0,120.0,13.6,1.0,11.8,6.6,137.3812279270578,17.39425192412712,308.3812279270578,-4.41525167825543,0.0010006756999174807,0.1482684612901482,2024-07-31 15:26:20+00:00
2024-07-31 15:26:21+00:00,59.47526666666666,24.813566666666663,6.2,170.0,150.0,122.0,13.2,1.0,11.8,6.5,139.68960361672674,17.30367548151811,309.68960361672674,-4.727815929755759,0.002064879837717434,0.1492691369900657,2024-07-31 15:26:21+00:00
2024-07-31 15:26:22+00:00,59.475233333333335,24.813566666666663,7.0,170.0,148.0,122.0,13.0,1.0,11.6,6.7,141.55852580615124,17.73260573323738,311.55852580615124,-5.482705390724998,0.0020013513984983105,0.15133401682778314,2024-07-31 15:26:22+00:00
2024-07-31 15:26:23+00:00,59.475199999999994,24.813583333333334,8.0,168.0,,123.0,12.6,1.0,11.6,6.9,144.58705554478266,18.236206553420846,312.58705554478263,-6.519975214209825,0.002064880084824167,0.15333536822628144,2024-07-31 15:26:23+00:00
2024-07-31 15:26:24+00:00,59.475166666666674,24.813599999999997,8.3,172.0,142.0,123.0,12.3,1.0,11.6,7.1,145.4816364495023,18.20396655043533,317.4816364495023,-6.838740267939407,0.0020648802071268285,0.1554002483111056,2024-07-31 15:26:24+00:00
2024-07-31 15:26:25+00:00,59.47513333333333,24.813599999999997,8.5,177.0,143.0,123.0,12.3,1.0,,7.3,145.83514332854008,18.369105101273774,322.8351433285401,-7.033114046577179,0.002001351399644084,0.15746512851823244,2024-07-31 15:26:25+00:00
2024-07-31 15:26:27+00:00,59.475049999999996,24.813616666666668,7.6,178.0,149.0,116.0,13.0,1.0,11.8,7.4,138.6975211932157,17.702602594125015,316.6975211932157,-5.709390399821967,0.003044748135736558,0.16146783131637482,2024-07-31 15:26:27+00:00
2024-07-31 15:26:28+00:00,59.47501666666667,24.813616666666668,7.0,180.0,150.0,114.0,13.1,1.0,11.9,,135.85081150415022,17.181545342026187,315.8508115041502,-5.022700138558896,0.002001351398880235,0.16451257945211137,2024-07-31 15:26:28+00:00
2024-07-31 15:26:29+00:00,59.47498333333333,24.813616666666668,6.6,180.0,152.0,113.0,13.5,1.0,11.9,7.3,133.69890921357515,17.18831833242533,313.6989092135751,-4.559733071765578,0.0020013513992621595,0.16651393085099161,2024-07-31 15:26:29+00:00
2024-07-31 15:26:30+00:00,59.47496666666666,24.813616666666668,6.6,177.0,152.0,114.0,13.6,1.0,11.9,7.1,134.3173132309635,17.364831187344368,311.31731323096346,-4.610968008766969,0.0010006756991536318,0.16851528225025378,2024-07-31 15:26:30+00:00
2024-07-31 15:26:31+00:00,59.47493333333333,24.813616666666668,6.6,178.0,150.0,116.0,13.7,1.0,11.9,6.9,135.67182910603952,17.621720636343568,313.6718291060395,-4.721305076252276,0.0020013513986892727,0.1695159579494074,2024-07-31 15:26:31+00:00
2024-07-31 15:26:32+00:00,59.4749,24.813616666666668,6.7,179.0,150.0,115.0,14.1,1.0,11.9,6.9,134.7296658868475,17.987481601749803,313.7296658868475,-4.715209669951415,0.0020013513986892727,0.17151730934809667,2024-07-31 15:26:32+00:00
2024-07-31 15:26:33+00:00,59.47486666666667,24.813616666666668,7.3,179.0,,114.0,14.1,1.0,11.9,6.9,135.34045409342144,18.32568703605909,314.34045409342144,-5.192460314560469,0.002001351398880235,0.17351866074678593,2024-07-31 15:26:33+00:00
2024-07-31 15:26:34+00:00,59.47483333333333,24.813616666666668,7.8,178.0,152.0,115.0,13.6,1.0,11.9,7.0,137.7036770302613,18.315640595155465,315.7036770302613,-5.7694594222057285,0.0020013513992621595,0.17552001214566618,2024-07-31 15:26:34+00:00
2024-07-31 15:26:35+00:00,59.4748,24.813616666666668,8.3,177.0,149.0,115.0,13.1,1.0,,7.2,139.36781330358536,18.231910684240763,316.36781330358536,-6.298916530911503,0.002001351398880235,0.17752136354492834,2024-07-31 15:26:35+00:00
2024-07-31 15:26:37+00:00,59.47471666666667,24.813616666666668,7.7,182.0,150.0,112.0,13.3,1.0,11.9,7.3,135.80330008789542,17.68917529065296,317.8033000878954,-5.5205208624578495,0.002001351397925424,0.1825247420424156,2024-07-31 15:26:37+00:00
2024-07-31 15:26:38+00:00,59.47468333333333,24.813616666666668,7.0,175.0,152.0,113.0,13.7,1.0,11.9,,134.40810377349038,17.653108237481657,309.4081037734904,-4.898350707357196,0.002001351399453122,0.18452609344034102,2024-07-31 15:26:38+00:00
2024-07-31 15:26:39+00:00,59.474650000000004,24.813616666666668,6.2,177.0,155.0,113.0,14.2,1.0,11.9,7.0,131.94924100972315,17.574980429701515,308.94924100972315,-4.144526296546932,0.0020013513984983105,0.18652744483979414,2024-07-31 15:26:39+00:00
2024-07-31 15:26:40+00:00,59.47463333333334,24.813616666666668,6.0,177.0,159.0,114.0,14.2,1.0,11.9,6.8,132.231629671831,17.519929337189588,309.231629671831,-4.032776652819079,0.0010006756995355561,0.18852879623829244,2024-07-31 15:26:40+00:00
2024-07-31 15:26:41+00:00,59.474599999999995,24.813633333333335,6.5,174.0,157.0,116.0,13.8,1.0,11.7,6.8,135.33561191699434,17.644653120250354,309.33561191699437,-4.623037432986548,0.0020648823067022275,0.189529471937828,2024-07-31 15:26:41+00:00
2024-07-31 15:26:42+00:00,59.47456666666667,24.813633333333335,7.4,172.0,152.0,118.0,13.1,1.0,11.7,6.8,139.5152746753154,17.815474919095717,311.51527467531537,-5.6282851707190895,0.002001351398880235,0.19159435424453022,2024-07-31 15:26:42+00:00
2024-07-31 15:26:43+00:00,59.474533333333326,24.81365,7.5,174.0,,119.0,12.6,1.0,11.7,6.8,140.9995414529011,17.511111279029603,314.9995414529011,-5.828556936618069,0.0020648825537163467,0.19359570564341047,2024-07-31 15:26:43+00:00
2024-07-31 15:26:44+00:00,59.474500000000006,24.81365,7.7,180.0,151.0,117.0,12.7,1.0,11.7,6.9,139.9582366291076,17.5889585234334,319.9582366291076,-5.894932939400132,0.0020013513977344623,0.1956605881971268,2024-07-31 15:26:44+00:00
2024-07-31 15:26:46+00:00,59.47443333333334,24.813633333333335,6.5,186.0,154.0,115.0,12.6,1.0,11.7,6.8,135.99945364250354,16.438822076813366,321.99945364250357,-4.675665645470803,0.004034843677656414,0.19766193959486128,2024-07-31 15:26:46+00:00
2024-07-31 15:26:47+00:00,59.474399999999996,24.813633333333335,6.5,185.0,155.0,111.0,12.7,1.0,11.7,6.7,132.98690403812543,16.208224716788976,317.98690403812543,-4.431902659922861,0.0020013513992621595,0.2016967832725177,2024-07-31 15:26:47+00:00
2024-07-31 15:26:48+00:00,59.474366666666675,24.813633333333335,6.5,186.0,156.0,109.0,13.0,1.0,11.7,,131.12544466479144,16.317812908084818,317.1254446647914,-4.27511391658782,0.0020013513977344614,0.20369813467177986,2024-07-31 15:26:48+00:00
2024-07-31 15:26:49+00:00,59.474333333333334,24.813616666666668,6.6,187.0,156.0,107.0,13.2,1.0,11.7,6.6,129.64434927440655,16.3933781091906,316.6443492744065,-4.210933369294019,0.0020648832943961698,0.20569948606951433,2024-07-31 15:26:49+00:00
2024-07-31 15:26:50+00:00,59.47431666666667,24.813616666666668,6.9,186.0,157.0,106.0,13.3,1.0,11.7,6.6,129.57201595313714,16.58585181070457,315.5720159531371,-4.395628332834415,0.0010006756995355561,0.2077643693639105,2024-07-31 15:26:50+00:00
2024-07-31 15:26:51+00:00,59.47428333333334,24.813599999999997,7.0,191.0,157.0,105.0,13.4,1.0,11.7,6.7,128.9647233995269,16.646755024966065,319.96472339952686,-4.40189252023704,0.0020648834786530347,0.20876504506344604,2024-07-31 15:26:51+00:00
2024-07-31 15:26:52+00:00,59.47425,24.813583333333334,7.7,188.0,155.0,105.0,13.3,1.0,11.7,6.7,130.9357404956386,17.005626034283427,318.9357404956386,-5.045133783136515,0.002064883602969758,0.21082992854209906,2024-07-31 15:26:52+00:00
2024-07-31 15:26:53+00:00,59.47421666666667,24.813566666666663,7.0,189.0,,105.0,13.3,1.0,11.7,6.7,129.10529414767635,16.55542527989207,318.1052941476763,-4.415232581661666,0.002064883725877484,0.2128948121450688,2024-07-31 15:26:53+00:00
2024-07-31 15:26:54+00:00,59.474183333333336,24.813566666666663,6.5,193.0,154.0,105.0,14.0,1.0,11.8,6.6,126.81900835419133,16.89245589630646,319.81900835419134,-3.8953798966979787,0.0020013513986892727,0.2149596958709463,2024-07-31 15:26:54+00:00
2024-07-31 15:26:55+00:00,59.474149999999995,24.813550000000003,6.5,188.0,157.0,103.0,14.5,1.0,,6.6,124.64197364521277,17.17274799628232,312.6419736452128,-3.6949029290854125,0.002064883973263433,0.21696104726963555,2024-07-31 15:26:55+00:00
2024-07-31 15:26:57+00:00,59.474083333333326,24.813533333333332,7.2,192.0,155.0,103.0,13.7,1.0,11.8,6.6,127.60489178123107,16.849579935445206,319.60489178123106,-4.393532199859131,0.0020013513998350463,0.22109081533893302,2024-07-31 15:26:57+00:00
2024-07-31 15:26:58+00:00,59.474050000000005,24.81351666666667,7.8,190.0,151.0,103.0,13.7,1.0,11.8,,129.18648246777514,17.22226870462689,319.18648246777514,-4.9284023564434465,0.0020648843419397273,0.22309216673876806,2024-07-31 15:26:58+00:00
2024-07-31 15:26:59+00:00,59.474016666666664,24.813499999999998,7.5,189.0,148.0,103.0,13.3,1.0,11.8,6.8,128.99401560602007,16.67386383960242,317.99401560602007,-4.719294125690595,0.002064884467277888,0.22515705108070777,2024-07-31 15:26:59+00:00
2024-07-31 15:27:00+00:00,59.47398333333334,24.813483333333338,7.6,192.0,150.0,103.0,13.9,1.0,11.8,6.9,128.37967752930848,17.27708478771149,320.3796775293085,-4.718610250663968,0.0020648845896965693,0.22722193554798567,2024-07-31 15:27:00+00:00
