time,dpt,mtw,awa,aws,cog,hdg,rot,sog,stw,pitch,yaw,roll,lng,lat,tws,twa,twd,vmg,dist,cum_dist
2026-07-15T15:03:07+03:00,13.83,293.91,26.00082474303676,9.79776,280.99569146600965,257.5789063790129,-6.731910318110095,3.0132,2.97432,0.13178029288008933,,-2.7100903709687945,23.031441,58.298611,7.2115431684806905,36.55528735214108,317.5509788181507,2.420450872382028,0.0015800421180914089,0.0015800421180914089
2026-07-15T15:03:09+03:00,13.72,293.91,35.00199170454199,9.408959999999999,266.99833253096364,248.6923309765338,-1.9355660235109469,2.7799199999999997,2.95488,0.4068000345428845,,-4.113836969039311,23.031402,58.298608,7.307926456456582,47.60521323632577,314.6035457672894,1.8743199008262135,0.0012449876979202896,0.0028250298160116985
2026-07-15T15:03:11+03:00,13.68,293.92,41.99780638308934,9.00072,250.9956213129597,245.87337862449016,-0.7981302086172368,3.05208,3.07152,0.011459155902616466,,-4.7039834980240585,23.031353,58.298603,7.035410789959415,58.87179664346303,309.86741795642274,1.577787272934116,0.001576630634861085,0.0044016604508727835
2026-07-15T15:03:13+03:00,13.68,293.91,46.99972793458143,9.00072,248.99599860795314,245.2431250498463,0.20105089031140586,3.34368,3.38256,0.3380450991271857,,-4.188321482406318,23.031302,58.298595,7.151415712909595,66.99524068186119,315.9912392898143,1.3067355211507903,0.0016811325336752027,0.006082792984547987
2026-07-15T15:03:15+03:00,13.68,293.92,50.002026781066945,9.00072,250.9956213129597,244.6415193649589,-2.250921993950952,3.38256,3.1687199999999995,0.37242256683503505,,-4.726901809829292,23.031247,58.298577,7.3018062115627025,70.78814379624949,321.7837651092092,1.1130721593134105,0.00204660475097034,0.008129397735518327
2026-07-15T15:03:17+03:00,13.68,293.92,52.00164948607352,8.80632,250.9956213129597,238.89475267979674,-2.4043027957074736,3.36312,3.36312,0.4354479242994257,,-5.391532852181046,23.031191,58.298573,7.2384705556783455,73.4789023791129,324.4745236920726,0.9563650025291929,0.0017850913961929536,0.009914489131711281
2026-07-15T15:03:19+03:00,13.68,293.93,56.00089489608667,9.195120000000001,243.9998066344124,234.5517325927051,-2.5677103588787844,3.6935999999999996,3.51864,0.47555496995858326,,-5.878546978042246,23.031123,58.298564,7.7595069858603996,79.2440456987743,323.24385233318674,0.6893222862146509,0.0022149381863188597,0.01212942731803014
2026-07-15T15:03:21+03:00,13.68,293.93,58.99746416462087,9.29232,243.9998066344124,230.60978296220503,-1.3243346476653848,3.6741599999999996,3.7908,0.34377467707849396,,-5.385803274229739,23.031066,58.298551,8.042123962907704,82.05148190762947,326.0512885420419,0.5080748244939401,0.0019626697378570725,0.014092097055887213
2026-07-15T15:03:23+03:00,13.61,293.93,61.99976301110639,9.00072,243.9998066344124,224.0322274741032,-3.345672453107416,3.9463199999999996,3.8491199999999997,0.2578310078088704,,-4.973273661735546,23.031009,58.298534,7.9520528440881675,87.98722236862977,331.98702900304215,0.13860411795855251,0.0020701757797968296,0.01616227283568404
2026-07-15T15:03:25+03:00,13.68,293.93,65.99900842111953,8.59248,237.99520894144138,214.9794943110362,-3.3151910984064563,3.9463199999999996,3.9463199999999996,0.16615776058793874,,-4.176862326503702,23.03095,58.298516,7.862523772181813,93.29057774804508,331.2857866894865,-0.22651817427419169,0.002154889244717407,0.018317162080401447
