time,dpt,mtw,awa,aws,cog,hdg,rot,sog,stw,pitch,yaw,roll,lng,lat,tws,twa,twd,vmg,dist,cum_dist
2025-09-06T12:03:03+03:00,,287.15,76.99979808763133,10.206,338.1596906862119,329.8976392804254,0.5000202678106694,5.01552,4.548959999999999,-1.1000789666511805,149.89721836212598,-6.199403343315507,24.791844,59.487441,10.309595410742052,105.29544891599296,83.45513960220484,-1.3230762855722,0.002598521927205838,0.002598521927205838
2025-09-06T12:03:05+03:00,,287.15,76.0028515241037,10.303199999999999,338.9962090671029,331.3987887036681,1.1000216708716675,5.1127199999999995,4.64616,-0.29793805346802804,151.9999734702561,-7.0015442564986605,24.791817,59.487485,10.33505210493201,104.6888027400175,83.68501180712036,-1.296426824847434,0.0027701288023525526,0.00536865072955839
2025-09-06T12:03:07+03:00,,287.15,73.00055267761819,10.1088,344.07261513196204,332.6994028986152,1.8000042091829944,4.996079999999999,4.704479999999999,-0.20053522829578813,153.00264961173502,-7.500017538262475,24.791787,59.48753,9.880156122965424,101.91965644021415,85.99227157217621,-1.0318897134214082,0.002855595655266011,0.0082242463848244
2025-09-06T12:03:10+03:00,,287.15,69.99825383113267,9.992159999999998,343.831972858007,335.50116651680486,2.000023775463165,5.07384,4.74336,-0.40107045659157625,155.99921888026924,-7.597420363434716,24.79176,59.487575,9.534375210876505,100.00248335312968,83.83445621113668,-0.8812796418272861,0.0028275716478103645,0.011051818032634764
2025-09-06T12:03:12+03:00,,287.15,69.99825383113267,10.303199999999999,345.92899838818585,339.20247387334996,0.6999825383113268,5.28768,4.7628,-0.29793805346802804,160.19899951857818,-7.299482309966689,24.791742,59.48762,9.841028298183707,100.32299228134315,86.251990669529,-0.9475365247905316,0.0027600650429870466,0.013811883075621811
2025-09-06T12:03:14+03:00,,287.15,67.00168456259847,10.4976,347.9973760286081,338.1023949066988,-1.1000216708716675,5.28768,4.87944,-0.49847328176381617,157.59777112868423,-8.600096504913656,24.791721,59.487665,9.735748689044476,96.99843296997405,84.9958089985821,-0.6442625502827365,0.0027797350594978977,0.01659161813511971
2025-09-06T12:03:16+03:00,,287.15,63.999385716112954,10.808639999999999,345.9977533236015,336.20017502686443,1.5999846429028237,5.326560000000001,4.97664,-0.8021409131831525,156.4002893368608,-8.10162322314984,24.791719,59.487667,9.732484825682116,93.46523713624661,79.46299045984813,-0.32195291225092887,0.0001348227460410806,0.01672644088116079
2025-09-06T12:03:20+03:00,,287.15,61.99976301110639,11.60568,350.99967487509366,341.79797268529256,0.2000195662801704,5.20992,5.0544,-0.6990085100596044,161.7001489418209,-8.600096504913656,24.791667,59.487805,10.24996351692975,88.66581030572557,79.66548518081925,0.12130724921614311,0.0027932729778584946,0.019519713859019284
2025-09-06T12:03:22+03:00,,287.15,61.99976301110639,11.702879999999999,0.18907607239317165,341.4026318066523,0.0,5.69592,5.13216,-0.20053522829578813,161.00114043176134,-9.20170218980102,24.79167,59.487814,10.334975555995229,91.11831372882222,91.3073898012154,-0.1111673696066917,0.0005486620752887387,0.020068375934308023
2025-09-06T12:03:24+03:00,,287.15,61.002816447578745,11.508479999999999,350.99967487509366,340.801026121765,1.4000223724021665,5.5598399999999994,5.22936,0.09740282517223994,160.69747280034198,-10.198648753328653,24.791657,59.487865,10.06583575530496,89.8913546007886,80.89102947588225,0.010542673116454635,0.0030910593836724507,0.023159435317980474
2025-09-06T12:03:26+03:00,,287.15,60.0001403060998,11.80008,351.9966214386213,341.5000346318246,1.5000035076524951,5.754239999999999,5.26824,-0.6016056848873644,161.9006841701167,-10.3017811564522,24.791646,59.487918,10.22022316985674,89.18274053986242,81.17936197848371,0.08207493903222605,0.003203347338649836,0.02636278265663031
2025-09-06T12:03:28+03:00,,287.15,56.99784145961429,11.80008,359.0497318966817,343.4022545116589,1.5999846429028237,5.851439999999999,5.346,0.20053522829578813,163.69977164682751,-10.800254438216017,24.791643,59.487969,9.912869958958792,86.67051750041372,85.72024939709542,0.3398383685787812,0.003066860395848095,0.029429643052478405
2025-09-06T12:03:30+03:00,,287.15,52.99859604960115,11.99448,357.99548955364094,345.0982095852462,0.3999818367808277,5.832,5.38488,-0.49847328176381617,165.49885912353832,-9.098569786677473,24.791637,59.488023,9.678891441306938,81.7628992079347,79.75838876157565,0.8355495583289263,0.0032509774080595674,0.032680620460537976
2025-09-06T12:03:32+03:00,,287.15,50.998973344594575,12.091679999999998,357.6517148765625,346.70249141161247,0.8000209693411684,5.9292,5.48208,0.09740282517223994,166.90260572160878,-7.597420363434716,24.791635,59.488074,9.54595006788354,79.860570049916,77.51228492647851,1.0438012844274447,0.003066101101188191,0.03574672156172617
2025-09-06T12:03:34+03:00,,287.15,48.999350639587995,11.60568,0.9969465635276323,349.8021930832702,-0.6999825383113268,5.87088,5.48208,-0.6990085100596044,170.09971021843882,-6.199403343315507,24.791636,59.488127,8.93062053111092,78.74376743803084,79.74071400155847,1.1459782187584426,0.003185855140172974,0.03893257670189914
2025-09-06T12:03:36+03:00,,287.15,54.00127219108009,11.60568,0.9969465635276323,350.10013113673824,-0.9000021045914972,5.90976,5.52096,-0.49847328176381617,170.09971021843882,-5.597797658428142,24.791639,59.488186,9.433500730066285,84.45412477752434,85.45107134105197,0.5711352174010563,0.00354753684235884,0.04248011354425798
